59638	222256
59198	372532
137759	306583
144338	320224
47475	302630
57951	375153
41447	367101
51570	329838
114873	188191
23948	208876
3304	181608
154280	216281
91261	188814
133669	182148
41021	270919
45062	262450
52494	313187
23715	216220
61730	219861
33913	213031
159701	182851
18841	307282
5072	271232
93093	179136
87501	225156
56794	346870
109379	174204
147512	350321
56991	389329
118678	294491
84327	330879
128139	357484
52638	190013
117994	349048
21942	213187
52569	257973
156255	324825
96198	395501
87982	306157
122253	300386
26332	323418
123264	251015
93697	240873
164492	318408
111293	296943
58074	337705
56260	352282
84742	240109
1637	323951
141258	218758
167503	274959
167529	285600
83099	216554
47445	336315
156252	324824
22277	187502
17145	182994
117782	233766
73979	374592
82414	258934
138662	183367
112794	399552
62771	240847
162071	228439
91653	360831
135911	389531
